m,year,GOV,Cash/TA
6289 華上,2005,10,0.140971747
6289 華上,2006,7.64,0.349624874
6289 華上,2007,15.01,0.13529595
6289 華上,2008,13.91,0.07803232
6289 華上,2009,6.39,0.061488619
6289 華上,2010,22.22,0.090152378
6289 華上,2011,20.29,0.035991312
8008 建興電,2001,6.38,0.311065704
8008 建興電,2002,1.64,0.374995837
8008 建興電,2003,3.75,0.390470572
8008 建興電,2004,10.35,0.333851366
8008 建興電,2005,10.02,0.233204586
8008 建興電,2006,7.8,0.244414499
8008 建興電,2007,5.61,0.132194563
8008 建興電,2008,7.47,0.108005172
8008 建興電,2009,7.21,0.184801847
8008 建興電,2010,8.52,0.151612724
8008 建興電,2011,9.36,0.233737439
8011 台通,2001,25.68,0.02557192
8011 台通,2002,23.54,0.010404446
8011 台通,2003,32.95,0.016842745
8011 台通,2010,23.03,0.094874187
8011 台通,2011,19.48,0.087017422
8016 矽創,2003,21.06,0.162491445
8016 矽創,2004,12.04,0.331378817
8016 矽創,2005,11.84,0.23442409
8016 矽創,2006,10.05,0.295096525
8016 矽創,2007,9.46,0.248529579
8016 矽創,2008,13.36,0.15200093
8016 矽創,2009,13.51,0.261190982
8016 矽創,2010,13.36,0.202539337
8016 矽創,2011,12.9,0.233794402
8021 尖點,2004,20.7,0.124137505
8021 尖點,2005,17.82,0.023702747
8021 尖點,2006,24.18,0.046205768
8021 尖點,2007,29.35,0.022963631
8021 尖點,2008,25.7,0.097421588
8021 尖點,2009,23.36,0.056963465
8021 尖點,2010,21.44,0.058535806
8021 尖點,2011,22.89,0.04194635
8039 台虹,2003,15.92,0.069264292
8039 台虹,2004,11.9,0.23347029
8039 台虹,2005,12.66,0.127813276
8039 台虹,2006,12.65,0.164174495
8039 台虹,2007,14.79,0.165778448
8039 台虹,2008,14.45,0.26890828
8039 台虹,2009,32.88,0.304803698
8039 台虹,2010,31.18,0.33440569
8039 台虹,2011,33.73,0.337554639
8046 南電,2006,10.58,0.169999169
8046 南電,2007,7.14,0.114310412
8046 南電,2008,7.26,0.218013379
8046 南電,2009,8.67,0.064228267
8046 南電,2010,10.42,0.126649869
8046 南電,2011,11.3,0.101922469
8070 長華,2003,8.04,0.032793165
8070 長華,2004,7.36,0.044787393
8070 長華,2005,4.73,0.03560339
8070 長華,2006,0.17,0.096628492
8070 長華,2007,0,0.054737475
8070 長華,2008,8.23,0.136667538
8070 長華,2009,23.99,0.081005126
8070 長華,2010,25.79,0.039200821
8070 長華,2011,19.7,0.112664076
8072 陞泰,2003,17.06,0.094688761
8072 陞泰,2004,19.84,0.357345858
8072 陞泰,2005,21.49,0.589316045
8072 陞泰,2006,20.54,0.604506611
8072 陞泰,2007,24.04,0.64710511
8072 陞泰,2008,23.19,0.530860168
8072 陞泰,2009,23.2,0.578912449
8072 陞泰,2010,21.68,0.615109918
8072 陞泰,2011,22.55,0.641819148
8078 華寶,2003,16.18,0.571346772
8078 華寶,2004,19.13,0.374634818
8078 華寶,2005,16.1,0.40215607
8078 華寶,2006,8.9,0.444214121
8078 華寶,2007,8.74,0.348790701
8078 華寶,2008,12.93,0.262302857
8078 華寶,2009,13.55,0.417813014
8078 華寶,2010,11.31,0.442417375
8078 華寶,2011,9.75,0.109610507
8081 致新,2004,25.61,0.111647139
8081 致新,2005,11.82,0.210403117
8081 致新,2006,1.28,0.211989194
8081 致新,2007,12.53,0.256345835
8081 致新,2008,22.58,0.227222831
8081 致新,2009,22.79,0.202185147
8081 致新,2010,24.9,0.215519734
8081 致新,2011,25.19,0.27765666
8101 華冠,2004,14.31,0.171977571
8101 華冠,2005,19.16,0.155267018
8101 華冠,2006,13.93,0.193778985
8101 華冠,2007,12.3,0.192997737
8101 華冠,2008,12.85,0.187436526
8101 華冠,2009,12.27,0.097785945
8101 華冠,2010,19.06,0.13811658
8101 華冠,2011,8.55,0.095343873
8103 瀚荃,2004,22.04,0.076883887
8103 瀚荃,2005,14.52,0.045769642
8103 瀚荃,2006,15.63,0.09034435
8103 瀚荃,2007,18.14,0.04336447
8103 瀚荃,2008,20.41,0.064125544
8103 瀚荃,2009,20,0.089814706
8103 瀚荃,2010,13.26,0.159165172
8103 瀚荃,2011,13.25,0.075854169
8105 凌巨,2004,11.65,0.025178672
8105 凌巨,2005,6.83,0.036475138
8105 凌巨,2006,8.58,0.020418305
8105 凌巨,2007,13.57,0.241008955
8105 凌巨,2008,10.01,0.09451709
8105 凌巨,2009,6.43,0.130848152
8105 凌巨,2010,7.1,0.064646394
8105 凌巨,2011,37.7,0.196297116
8110 華東,2006,12.84,0.040237687
8110 華東,2007,0.95,0.053669523
8110 華東,2008,5.28,0.087155901
8110 華東,2009,13.35,0.051076121
8110 華東,2010,8.25,0.075009332
8110 華東,2011,10,0.038612139
8112 至上,2004,10.89,0.029844827
8112 至上,2005,8.57,0.040278168
8112 至上,2006,4.46,0.050672561
8112 至上,2007,15.53,0.124148203
8112 至上,2008,16.91,0.125963021
8112 至上,2009,13.86,0.035275169
8112 至上,2010,13.66,0.034551385
8112 至上,2011,14.24,0.029167819
8114 振樺電,2005,29.05,0.321419576
8114 振樺電,2006,20.29,0.34387045
8114 振樺電,2007,23.06,0.353651886
8114 振樺電,2008,19.89,0.337238097
8114 振樺電,2009,22.88,0.380631592
8114 振樺電,2010,17.01,0.267828309
8114 振樺電,2011,20.81,0.266091244
8131 福懋科,2007,1.38,0.116674594
8131 福懋科,2008,5.48,0.084397883
8131 福懋科,2009,5.67,0.037965175
8131 福懋科,2010,7.68,0.053040612
8131 福懋科,2011,7.97,0.040861393
8163 達方,2007,2.39,0.046656124
8163 達方,2008,9.62,0.04283317
8163 達方,2009,17.44,0.006041029
8163 達方,2010,18.53,0.010792678
8163 達方,2011,15.39,0.004652148
8201 無敵,2007,14.03,0.338454399
8201 無敵,2008,15.06,0.194384357
8201 無敵,2009,13.84,0.367271972
8201 無敵,2010,15.05,0.365384457
8201 無敵,2011,13.8,0.323318606
8210 勤誠,2005,29.63,0.135940275
8210 勤誠,2006,28.82,0.141346843
8210 勤誠,2007,26.86,0.231063248
8210 勤誠,2008,29.14,0.279835858
8210 勤誠,2009,44.49,0.24785981
8210 勤誠,2010,40.98,0.141030081
8210 勤誠,2011,46.1,0.164681598
8213 志超,2009,16.43,0.166253256
8213 志超,2010,13.34,0.183931004
8213 志超,2011,13.75,0.165044231
8215 明基材,2010,14.92,0.054914374
8215 明基材,2011,14.48,0.033561486
8249 菱光,2005,16.83,0.212167273
8249 菱光,2006,8.2,0.277584014
8249 菱光,2007,0,0.139670322
8249 菱光,2008,3.56,0.054143991
8249 菱光,2009,11.44,0.085772443
8249 菱光,2010,7.85,0.089873218
8249 菱光,2011,9.31,0.069519183
8261 富鼎,2004,9.16,0.020023992
8261 富鼎,2005,3.09,0.1006923
8261 富鼎,2006,2.95,0.07325561
8261 富鼎,2007,2.79,0.025756718
8261 富鼎,2008,9.71,0.095564917
8261 富鼎,2009,14.79,0.099708359
8261 富鼎,2010,7.71,0.038453981
8261 富鼎,2011,6.82,0.128379962
8271 宇瞻,2010,41.25,0.191953956
8271 宇瞻,2011,31.68,0.300391252
9912 偉聯,1992,0,0.165649846
9912 偉聯,1993,0.03,0.183895319
9912 偉聯,1994,0.03,0.150181799
9912 偉聯,1995,0.02,0.121490989
9912 偉聯,1996,8.91,0.272490855
9912 偉聯,1997,8.91,0.099680661
9912 偉聯,1998,23.82,0.233575253
9912 偉聯,1999,8.15,0.142675603
9912 偉聯,2000,8.15,0.174432585
9912 偉聯,2001,7.64,0.051704408
9912 偉聯,2002,7.64,0.106565208
9912 偉聯,2003,8.21,0.109011853
9912 偉聯,2004,31.77,0.055438474
9912 偉聯,2005,27.97,0.061566082
9912 偉聯,2006,27.92,0.059215977
9912 偉聯,2007,30.03,0.029093134
9912 偉聯,2008,30.54,0.100071572
9912 偉聯,2009,32.98,0.162881217
9912 偉聯,2010,32.1,0.052604186
9912 偉聯,2011,32.2,0.060983031
1436 福益,1991,14.83,0.044103365
1436 福益,1992,14.83,0.063413271
1436 福益,1993,13.3,0.018095209
1436 福益,1994,13.3,0.00540103
1436 福益,1995,9.31,0.006791901
1436 福益,1996,2.17,0.017601135
1436 福益,1997,3.19,0.015925845
1436 福益,1998,3.19,0.016210464
1436 福益,1999,4.97,0.012799967
1436 福益,2000,4.97,0.021434756
1436 福益,2001,5.29,0.055106217
1436 福益,2002,5.29,0.008967271
1436 福益,2003,53.93,0.106277192
1436 福益,2004,57.22,0.277374495
1436 福益,2005,57.3,0.142238845
1436 福益,2006,51.01,0.064133343
1436 福益,2007,38.33,0.203479527
1436 福益,2008,36.83,0.326017707
1436 福益,2009,51.56,0.06627825
1436 福益,2010,46.99,0.133365769
1436 福益,2011,44.67,0.603921674
1442 名軒,1991,0,0.218467079
1442 名軒,1992,0,0.046199229
1442 名軒,1993,0,0.01134504
1442 名軒,1994,0,0.03633101
1442 名軒,1995,0.81,0.023532681
1442 名軒,1996,0.79,0.02663493
1442 名軒,1997,11.69,0.01046859
1442 名軒,1998,12.77,0.019773279
1442 名軒,1999,15.98,0.006122434
1442 名軒,2000,20.32,0.032083299
1442 名軒,2002,17.74,0.013413337
1442 名軒,2003,18.82,0.018470905
1442 名軒,2004,22.18,0.06123415
1442 名軒,2005,35.48,0.016537127
1442 名軒,2006,35.43,0.015075429
1442 名軒,2007,35.42,0.024649675
1442 名軒,2008,31.26,0.048491978
1442 名軒,2009,37.88,0.041189258
1442 名軒,2010,36.44,0.027887758
1442 名軒,2011,29.97,0.027528318
1805 寶徠,1991,0,0.007193343
1805 寶徠,1992,0,0.021002902
1805 寶徠,1993,0,0.005981735
1805 寶徠,1994,0.9,0.119561099
1805 寶徠,1995,0.9,0.0018944
1805 寶徠,1996,0.91,0.002965952
1805 寶徠,1997,1.17,0.002180217
1805 寶徠,1998,12.7,0.000945517
1805 寶徠,1999,12.56,0.000687067
1805 寶徠,2000,12.56,0.002166656
1805 寶徠,2001,12.56,0.007328594
1805 寶徠,2002,12.56,8.98E-05
1805 寶徠,2003,3.59,0.001265718
1805 寶徠,2004,0.3,9.51E-05
1805 寶徠,2005,4.58,0.00134268
1805 寶徠,2006,23.38,0.018343424
1805 寶徠,2007,23.31,0.001499423
1805 寶徠,2008,36,0.100779442
1805 寶徠,2009,25.69,0.286056146
1805 寶徠,2010,16.07,0.0959342
1805 寶徠,2011,15.56,0.130546109
1808 潤隆,1994,0,0.038184702
1808 潤隆,1995,0,0.017993954
1808 潤隆,1996,11.87,0.017884932
1808 潤隆,2004,14.22,0.065841848
1808 潤隆,1998,19.22,0.001827396
1808 潤隆,1999,23.03,0.011178924
1808 潤隆,2000,34.7,0.00234705
1808 潤隆,2001,29.1,0.006318495
1808 潤隆,2002,41.02,0.001724035
1808 潤隆,2003,50.76,0.015134824
1808 潤隆,2004,64.6,0.023992541
1808 潤隆,2005,62.28,0.00880794
1808 潤隆,2006,74.2,0.024369716
1808 潤隆,2007,43.84,0.058431165
1808 潤隆,2008,38.97,0.032047574
1808 潤隆,2009,39.79,0.045047223
1808 潤隆,2010,28.5,0.268561961
1808 潤隆,2011,45.85,0.114357875
2501 國建,1991,23.28,0.005214435
2501 國建,1992,23.28,0.005959838
2501 國建,1993,23.32,0.018157767
2501 國建,1994,23.29,0.0165514
2501 國建,1995,23.29,0.05082583
2501 國建,1996,23.29,0.00592837
2501 國建,1997,23.29,0.006618021
2501 國建,1998,23.29,0.012447254
2501 國建,1999,23.31,0.006883145
2501 國建,2000,23.31,0.009065745
2501 國建,2001,24.31,0.005002637
2501 國建,2002,24.89,0.036317259
2501 國建,2003,24.89,0.213650517
2501 國建,2004,31.55,0.138215945
2501 國建,2005,24.89,0.051376368
2501 國建,2006,24.89,0.007733105
2501 國建,2007,46.85,0.001829571
2501 國建,2008,45.11,0.007178977
2501 國建,2009,42.47,0.01561114
2501 國建,2010,42.79,0.002345873
2501 國建,2011,39.47,0.014145486
2504 國產,1991,0,0.009820892
2504 國產,1992,0,0.008455332
2504 國產,1993,0,0.009698364
2504 國產,1994,0,0.012472152
2504 國產,1995,0,0.019008786
2504 國產,1997,8.19,0.012976455
2504 國產,1998,5.99,0.006283667
2504 國產,1999,5.78,0.002994364
2504 國產,2000,5.78,0.030166571
2504 國產,2001,5.97,0.009203275
2504 國產,2002,5.97,0.014321563
2504 國產,2003,11.72,0.018809063
2504 國產,2004,14.18,0.018063628
2504 國產,2005,16.57,0.007686367
2504 國產,2008,10.86,0.006548953
2504 國產,2007,12.51,0.006703745
2504 國產,2008,12.86,0.052384452
2504 國產,2009,10.16,0.074062931
2504 國產,2010,16.36,0.019514593
2504 國產,2011,16.27,0.0107266
2505 國揚,1991,0,0.014630134
2505 國揚,1992,0,0.014657609
2505 國揚,1993,0,0.118528685
2505 國揚,1994,0,0.135548213
2505 國揚,2007,0,0.067532253
2505 國揚,1996,13.06,0.051507003
2505 國揚,1997,15.19,0.13374561
2505 國揚,1999,9.86,0.004218483
2505 國揚,2000,31.14,0.001132071
2505 國揚,2001,27.71,0.000960935
2505 國揚,2002,23.09,0.00036665
2505 國揚,2003,8.83,0.000977191
2505 國揚,2004,24.12,0.012032364
2505 國揚,2005,23.14,0.018489502
2505 國揚,2002,17.13,0.133659112
2505 國揚,2007,26.33,0.043999327
2505 國揚,2008,26.17,0.045969791
2505 國揚,2009,26.17,0.077546377
2505 國揚,2010,14.93,0.041893044
2505 國揚,2011,18.51,0.029163404
2506 太設,1991,0,0.005891321
2506 太設,1992,0,0.003229829
2506 太設,1993,0,0.007015629
2506 太設,1994,0,0.002428326
2506 太設,1995,0.35,0.00308795
2506 太設,1997,9.08,0.018108621
2506 太設,1998,8.39,0.00697465
2506 太設,1999,8.39,0.003603624
2506 太設,2000,8.06,0.004448457
2506 太設,2001,8.06,0.000904016
2506 太設,2002,7.49,0.003450959
2506 太設,2003,7.5,0.004412355
2506 太設,2004,7.94,0.001260842
2506 太設,2005,9.28,0.007720976
2506 太設,2006,9.12,0.000975552
2506 太設,2007,12.55,0.047681166
2506 太設,2006,13.38,0.014853928
2506 太設,2009,14.7,0.057789387
2506 太設,2010,16.96,0.021891435
2506 太設,2011,20.67,0.058435675
2509 全坤建,1991,0,0.021664132
2509 全坤建,1992,0,0.014566343
2509 全坤建,1993,0,0.007204021
2509 全坤建,1994,2.46,0.022775766
2509 全坤建,1995,2.56,0.015607751
2509 全坤建,1996,2.56,0.024564914
2509 全坤建,1997,15.73,0.006900541
2509 全坤建,1998,29.7,0.035652213
2509 全坤建,2001,26.65,0.006733646
2509 全坤建,2000,40.43,0.011248007
2509 全坤建,2001,41.22,0.010429744
2509 全坤建,2002,46.63,0.013683272
2509 全坤建,2003,48.89,0.029806996
2509 全坤建,2004,50.78,0.012104484
2509 全坤建,2005,43.21,0.016173476
2509 全坤建,2006,36.74,0.01384066
2509 全坤建,2007,30.3,0.021455106
2509 全坤建,2008,33.91,0.00810147
2509 全坤建,2009,28.95,0.012711424
2509 全坤建,2010,32.58,0.016422185
2509 全坤建,2011,30.61,0.009204124
2511 太子,1991,6.16,0.011574587
2511 太子,1992,1.02,0.019408117
2511 太子,1993,0,0.016228103
2511 太子,1994,1.02,0.011994929
2511 太子,1995,0.82,0.017321222
2511 太子,1996,0.82,0.014213824
2511 太子,1997,0,0.007934079
2511 太子,1998,0,0.009719495
2511 太子,1999,0,0.007831589
2511 太子,2000,0,0.012930652
2511 太子,2001,0,0.014268735
2511 太子,2002,0,0.024154315
2511 太子,2003,5.86,0.020697291
2511 太子,2004,5.86,0.010054738
2511 太子,2005,5.89,0.011619125
2511 太子,2006,4.91,0.013152518
2511 太子,2007,8.37,0.009448239
2511 太子,2008,9.3,0.011636682
2511 太子,2009,9.35,0.00881796
2511 太子,2010,20.36,0.009755779
2511 太子,2011,20.13,0.006631908
2515 中工,1995,0,0.011636038
2515 中工,1996,0,0.004831638
2515 中工,1997,0.02,0.014307821
2515 中工,1998,0.01,0.017343857
2515 中工,1999,0,0.018693461
2515 中工,2000,0,0.065310745
2515 中工,2001,0.01,0.035119736
2515 中工,2002,7.82,0.038793962
2515 中工,2003,7.65,0.026382826
2515 中工,2004,5.98,0.023563385
2515 中工,2005,9.43,0.032809017
2515 中工,2006,13.27,0.040716062
2515 中工,2007,8.32,0.062599299
2515 中工,2008,3.89,0.078152419
2515 中工,2009,4.75,0.118545887
2515 中工,2010,6.48,0.091961921
2515 中工,2011,15.16,0.059821142
2516 新建,1993,0,0.018587391
2516 新建,1994,0,0.02699033
2516 新建,1995,0,0.010646033
2516 新建,1996,15.54,0.019749507
2516 新建,1997,14.8,0.02137133
2516 新建,1998,13.71,0.01129642
2516 新建,1999,13.31,0.013568389
2516 新建,2000,13.31,0.039034344
2516 新建,2001,13.52,0.017602959
2516 新建,2002,13.52,0.043177538
2516 新建,2003,13.52,0.029244122
2516 新建,2004,13.58,0.047023779
2516 新建,2005,13.6,0.024158962
2516 新建,2006,6.67,0.074227128
2516 新建,2007,14.93,0.130921666
2516 新建,2008,14.67,0.214244269
2516 新建,2009,15.84,0.163813436
2516 新建,2010,23.94,0.188944305
2516 新建,2011,18.91,0.140418864
2520 冠德,1993,11.12,0.00476132
2520 冠德,1994,9.04,0.005377613
2520 冠德,1995,8.38,0.008832574
2520 冠德,1996,8.56,0.005099154
2520 冠德,1997,7.56,0.003449039
2520 冠德,1998,17.92,0.059884007
2520 冠德,1999,14.41,0.011329825
2520 冠德,2000,12.12,0.039587968
2520 冠德,2001,12.7,0.025478811
2520 冠德,2002,5.69,0.022645932
2520 冠德,2003,7.17,0.028754331
2520 冠德,2004,29.08,0.050449472
2520 冠德,2005,29.98,0.028000849
2520 冠德,2006,29.92,0.004455648
2520 冠德,2007,21.27,0.011287181
2520 冠德,2008,18.96,0.030835419
2520 冠德,2009,16.97,0.016725581
2520 冠德,2010,15.84,0.002962843
2520 冠德,2011,15.93,0.00432569
2524 京城,1994,0,0.01713786
2524 京城,1995,3.84,0.029537647
2524 京城,1996,3.84,0.019389076
2524 京城,1997,3.84,0.009353926
2524 京城,1998,0,0.008692229
2524 京城,1999,0.24,0.002554771
2524 京城,2000,2.73,0.023590846
2524 京城,2001,2.73,0.012922116
2524 京城,2002,1.52,0.017283202
2524 京城,2003,20.79,0.0317725
2524 京城,2004,16.97,0.019877266
2524 京城,2005,14.2,0.025065537
2524 京城,2006,22.3,0.030342222
2524 京城,2007,22.34,0.027243166
2524 京城,2008,48.6,0.012331381
2524 京城,2009,48.35,0.006571695
2524 京城,2010,36.22,0.011083733
2524 京城,2011,59.08,0.006187924
2527 宏璟,1995,20.13,0.001167236
2527 宏璟,1996,4.4,0.002736632
2527 宏璟,1997,0,0.008489594
2527 宏璟,1998,16.17,0.004701558
2527 宏璟,1999,16.65,0.047952887
2527 宏璟,2000,16.65,0.007139237
2527 宏璟,2001,16.65,0.03215805
2527 宏璟,2002,46.9,0.001564342
2527 宏璟,2003,46.9,0.025143116
2527 宏璟,2004,45.69,0.000716957
2527 宏璟,2005,45.59,0.001413675
2527 宏璟,2006,47.24,0.038389231
2527 宏璟,2007,42.56,0.002591699
2527 宏璟,2008,41.37,0.010505131
2527 宏璟,2009,41.37,0.007887017
2527 宏璟,2010,39.03,0.002509615
2527 宏璟,2011,38.85,0.044007123
2528 皇普,1995,8.08,0.024198665
2528 皇普,1996,8.07,0.021092335
2528 皇普,1997,5.59,0.008802562
2528 皇普,1998,5.59,0.033929986
2528 皇普,1999,29.07,0.004035961
2528 皇普,2000,18.89,0.006576529
2528 皇普,2001,2.17,0.029469131
2528 皇普,2002,0.78,0.018656939
2528 皇普,2003,0,0.029260074
2528 皇普,2004,0,0.02226198
2528 皇普,2005,11.78,0.001897112
2528 皇普,2006,25.39,0.002342774
2528 皇普,2007,25.22,0.005556761
2528 皇普,2008,7.66,0.004159149
2528 皇普,2009,2.6,0.041868422
2528 皇普,2010,54.46,0.003100905
2528 皇普,2011,54.56,0.004894438
2530 華建,1995,20.77,0.011321505
2530 華建,1996,20.13,0.033630682
2530 華建,1997,17.68,0.00561697
2530 華建,1998,18.89,0.066567098
2530 華建,1999,16.01,0.048071846
2530 華建,2000,14.55,0.018480046
2530 華建,2001,1.29,0.00135773
2530 華建,2002,2.52,9.01E-05
2530 華建,2003,11.3,0.001241206
2530 華建,2004,8.75,0.004726423
2530 華建,2005,19.06,0.000914052
2530 華建,2006,18.8,0.003304205
2530 華建,2007,20.88,0.006871207
2530 華建,2008,22.6,0.003669414
2530 華建,2009,24.23,0.038928784
2530 華建,2010,23.44,0.052235178
2530 華建,2011,21.75,0.010615789
2534 宏盛,1996,38.76,0.016446024
2534 宏盛,1997,31.29,0.007080171
2534 宏盛,1998,11.48,0.041124151
2534 宏盛,1999,11.48,0.024766543
2534 宏盛,2000,11.48,0.013496095
2534 宏盛,2001,7.38,0.013436889
2534 宏盛,2002,8.9,0.009442578
2534 宏盛,2003,26.65,0.02053899
2534 宏盛,2004,11.74,0.011527583
2534 宏盛,2005,18.14,0.021407696
2534 宏盛,2006,22.77,0.022924515
2534 宏盛,2007,19.12,0.00746413
2534 宏盛,2008,15.84,0.012431159
2534 宏盛,2009,15.48,0.010904212
2534 宏盛,2010,13.62,0.010564556
2534 宏盛,2011,14.43,0.01274795
2535 達欣工,1996,24.59,0.014653092
2535 達欣工,1997,18.29,0.022400762
2535 達欣工,1998,16.59,0.02935434
2535 達欣工,1999,20.3,0.021312372
2535 達欣工,2000,20.18,0.055972817
2535 達欣工,2001,20.96,0.026559336
2535 達欣工,2002,18.25,0.060769793
2535 達欣工,2003,43.12,0.041398172
2535 達欣工,2004,38.1,0.06972302
2535 達欣工,2005,18.89,0.029888868
2535 達欣工,2006,19.16,0.030621193
2535 達欣工,2007,28.85,0.057545639
2535 達欣工,2008,38.54,0.0376469
2535 達欣工,2009,33.55,0.115420233
2535 達欣工,2010,30.75,0.099311663
2535 達欣工,2011,27.54,0.148573801
2536 宏普,1996,33.47,0.040080892
2536 宏普,1997,0,0.015229783
2536 宏普,1998,4.12,0.004041772
2536 宏普,1999,4.03,0.001958332
2536 宏普,2000,3.16,0.059450632
2536 宏普,2001,2.62,0.002425096
2536 宏普,2002,2.62,0.003215322
2536 宏普,2003,14.83,0.003031434
2536 宏普,2004,22.67,0.004987105
2536 宏普,2005,11.23,0.005410053
2536 宏普,2006,0,0.001104109
2536 宏普,2007,0,0.004489614
2536 宏普,2008,18.25,0.001376545
2536 宏普,2009,22.11,0.007945477
2536 宏普,2010,23.2,0.015104173
2536 宏普,2011,21.25,0.029455742
2537 聯上發,1996,38.37,0.032285779
2537 聯上發,1997,34.78,0.02556854
2537 聯上發,1998,26.62,0.009339594
2537 聯上發,1999,26.53,0.004880336
2537 聯上發,2000,26.53,0.004413715
2537 聯上發,2001,26.53,0.010480651
2537 聯上發,2002,26.53,0.012102368
2537 聯上發,2003,18.45,0.002253207
2537 聯上發,2004,5.05,0.003243655
2537 聯上發,2005,4.38,0.023607779
2537 聯上發,2006,47.17,0.732715084
2537 聯上發,2007,35.15,0.241837471
2537 聯上發,2008,19.47,0.020660684
2537 聯上發,2009,14.34,0.155229697
2537 聯上發,2010,21.91,0.051701329
2537 聯上發,2011,50.62,0.085711487
2538 基泰,1996,7.05,0.012029403
2538 基泰,1997,14.59,0.002852811
2538 基泰,1998,16.37,0.123065572
2538 基泰,1999,13.86,0.00368719
2538 基泰,2000,12.81,0.029375169
2538 基泰,2001,17.73,0.001147789
2538 基泰,2002,17.08,0.000247851
2538 基泰,2003,20.52,0.000574387
2538 基泰,2004,25.42,0.008756668
2538 基泰,2005,27.45,0.029651717
2538 基泰,2006,25.49,0.07896962
2538 基泰,2007,17.78,0.066608091
2538 基泰,2008,14.09,0.035182846
2538 基泰,2009,15.25,0.00886588
2538 基泰,2010,16.68,0.055300317
2538 基泰,2011,18.37,0.007062783
2539 櫻建,1997,22.76,0.021295334
2539 櫻建,1998,14.69,0.079041233
2539 櫻建,1999,23.79,0.040811456
