公司,年,市值(百萬元),股東權益總額,本期稅後淨利,營業費用─研究發展,普通股─現金股利,利息支出,現金及約當現金,資產總額,固定資產,ROA(C)稅前息前折舊前,十大股東持股(不含董監)%,負債比率％,負債總額,流動負債,流動資產
6281 全國電,12/31/2010,4685,2148224,431718,0,345122,0,2123190,4080486,91253,13.75,35.89,47.35,1932262,1818498,3637166
6281 全國電,12/30/2011,5345,2211715,458405,0,362776,0,2243789,4596509,80255,13.76,29.79,51.88,2384794,2219639,4166789
6282 康舒,12/31/2003,14030,6168022,1315228,338879,738458,9458,2244490,9882540,990495,17.58,26.97,37.59,3714518,3600499,6187555
6282 康舒,12/31/2004,12607,6544426,1451783,443773,803992,7442,1095469,12093232,1038300,14.11,21.72,45.88,5548806,3467630,8538654
6282 康舒,12/30/2005,8327,6784423,564563,455051,279151,7012,1597805,12506288,1056228,4.5,18.78,45.75,5721865,5483929,8732514
6282 康舒,12/29/2006,6097,5233460,-1046521,562657,0,0,246512,9344283,997788,-9.08,15.25,43.99,4110823,3813305,5510012
6282 康舒,12/31/2007,8082,6317470,721749,515970,481122,0,292275,11400763,978843,8.39,18.68,44.59,5083293,4718159,7453065
6282 康舒,12/31/2008,6088,6859151,905296,584209,739526,0,1034565,11378768,961215,9.95,18.23,39.72,4519617,4133439,7193336
6282 康舒,12/31/2009,14351,7153451,1037743,614230,826276,0,897133,12915032,981108,10.5,13.62,44.61,5761581,5300787,7285464
6282 康舒,12/31/2010,12836,7264211,971890,749282,659973,0,510660,13549409,1036697,8.8,7.69,46.39,6285198,5852729,7645750
6282 康舒,12/30/2011,8371,7385509,608059,787981,358215,0,158223,14165059,1095250,5.75,11.57,47.86,6779550,6275563,7709897
6283 淳安,12/31/2003,1848,581761,133615,12027,49950,38,23111,940558,35241,18.51,16.49,38.15,358797,294940,356542
6283 淳安,12/31/2004,1005,631063,163986,4923,49500,1558,150382,1301201,52871,15.21,13.82,51.5,670138,317354,456986
6283 淳安,12/30/2005,1184,858948,85031,4736,0,946,85977,1387154,51718,7.09,11.13,38.08,528206,386564,419077
6283 淳安,12/29/2006,1908,1258147,140315,8371,51624,1421,48314,1675612,47856,10.65,13.98,24.91,417465,325063,616719
6283 淳安,12/31/2007,2124,1433666,205977,5217,37536,34,60953,2041768,46483,13.08,20.14,29.78,608102,504970,775065
6283 淳安,12/31/2008,1049,1451407,45005,7294,0,4255,105477,2240031,45220,2.82,10.83,35.21,788624,685437,792913
6283 淳安,12/31/2009,1639,1248050,-165109,3137,0,2722,94717,1951027,42563,-6.95,10.52,36.03,702977,638518,607674
6283 淳安,12/31/2010,1395,1365271,2147,2949,0,1163,107418,1865425,43069,1.02,8.03,26.81,500154,416377,595815
6283 淳安,12/30/2011,656,1210235,-212470,11775,0,1259,207722,1714930,127307,-11.2,10.17,29.43,504695,435520,428493
6285 啟碁,12/31/2003,10934,2551161,831104,402967,284743,111,424874,4718608,776200,24.5,11.32,45.93,2167447,2162091,3675886
6285 啟碁,12/31/2004,5421,2697690,463424,479573,99349,7353,294417,5280569,889179,12.49,11.29,48.91,2582879,2582879,3638025
6285 啟碁,12/30/2005,10381,4264234,598782,501807,205744,21238,521031,7105235,907550,13.48,9.47,39.98,2841001,2841001,5479007
6285 啟碁,12/29/2006,13623,5271772,1185004,717262,486805,37379,804620,10995237,844617,16.77,13.83,52.05,5723465,5723465,9123398
6285 啟碁,12/31/2007,11645,5851780,1066996,749273,392962,75448,1225602,11045912,723772,14.45,15.57,47.02,5194132,5121403,8848452
6285 啟碁,12/31/2008,5184,5968037,721645,827546,231715,69025,2124254,10490773,958430,11.81,9.59,43.11,4522736,4509288,7929401
6285 啟碁,12/31/2009,13970,6628934,821623,893746,446647,13625,1943766,10948763,1617820,12.32,6.33,39.45,4319829,4251420,7201142
6285 啟碁,12/31/2010,18833,8125078,1548984,1177885,953125,13794,2555710,15315382,2006356,16.74,11.68,46.95,7190304,7044237,10155058
6285 啟碁,12/30/2011,14214,9348396,1709540,1375800,1012029,27229,2408110,18380212,1752207,14.68,16.44,49.14,9031816,7288106,12241933
6286 立錡,12/31/2003,9466,1078671,420854,157561,153516,0,134737,1512847,109041,35.86,14.04,28.7,434176,421351,1323803
6286 立錡,12/31/2004,4731,1355667,437521,184340,176651,0,373096,1727056,277756,28.15,13.27,21.5,371389,348946,1210877
6286 立錡,12/30/2005,12365,1727138,553165,271249,213511,63,423132,2272172,285457,30.53,14.05,23.99,545034,504376,1695153
6286 立錡,12/29/2006,26353,2735553,1242541,327022,504456,503,609171,3487292,289290,46.28,9.87,21.56,751739,701246,2873913
6286 立錡,12/31/2007,34804,3928005,1771176,453342,1011485,30,835933,4873252,318211,45.59,13.75,19.4,945247,887906,3879281
6286 立錡,12/31/2008,17534,4123524,1343342,651865,938726,13,1429928,5323228,483611,31.22,18.5,22.54,1199704,1176683,4055240
6286 立錡,12/31/2009,46563,5025322,1544783,842087,1139180,163,1212623,6836536,443821,30.77,17.94,26.49,1811214,1782442,5293895
6286 立錡,12/31/2010,36332,5792251,2182683,1065148,1485173,15,1957070,8036143,875665,35.71,18.77,27.92,2243892,2217839,5955776
6286 立錡,12/30/2011,18764,5802517,1530745,1261183,1039621,4,1776110,7596805,941748,26.98,18.81,23.62,1794288,1767803,5379016
6289 華上,12/31/2003,4968,1919758,381795,73775,261069,12925,282879,2696904,1352154,24.47,29.9,28.82,777146,508806,1120589
6289 華上,12/31/2004,3425,2130145,438552,137728,218663,24894,301295,3950052,2026926,23.69,29.17,46.07,1819907,647935,1687878
6289 華上,12/30/2005,4365,2099303,183667,172078,78523,26057,528477,3748815,1689620,14.32,10,44,1649512,587517,1904303
6289 華上,12/29/2006,7984,3667549,238911,176213,142594,12563,2216807,6340530,1988555,12.95,7.64,42.16,2672981,955318,4024465
6289 華上,12/31/2007,6492,3750991,43337,144966,0,62237,896432,6625712,2291352,9.41,15.01,43.39,2874721,1080896,3038459
6289 華上,12/31/2008,902,2479446,-1114763,84453,0,65541,365801,4687814,1854860,-3.22,13.91,47.11,2208368,2208368,1498198
6289 華上,12/31/2009,4804,2698811,-2394784,84060,0,8064,202985,3301180,1138049,-41.11,6.39,18.25,602369,602369,1205895
6289 華上,12/31/2010,2989,2700572,4628,60816,0,6984,320110,3550766,860408,8.46,22.22,23.94,850194,657698,1552672
6289 華上,12/30/2011,1187,2205047,-564026,61544,0,6912,107073,2974968,659145,-5.95,20.29,25.88,769921,511429,770669
8008 建興電,12/31/2001,34486,7945751,2558088,177059,950305,5937,6491288,20867900,269485,18.93,6.38,61.92,12922149,11747467,14321512
8008 建興電,12/31/2002,39548,12535430,5767681,316687,1903405,1356,10708695,28556837,389057,23.01,1.64,56.1,16021407,15254818,25519126
8008 建興電,12/31/2003,57904,14334062,4512598,551233,2435239,8023,10965940,28083909,449626,18.53,3.75,48.96,13749847,13450733,25917025
8008 建興電,12/31/2004,43005,15711068,4272065,763715,2977321,30200,10405014,31166606,550052,16.77,10.35,49.59,15455538,15062015,28311309
8008 建興電,12/30/2005,30676,15547028,3033678,1015680,2140194,2139,6189836,26542514,582783,12.79,10.02,41.43,10995486,10569847,23352486
8008 建興電,12/29/2006,23016,18501439,686219,1003417,575680,0,6673799,27305250,1406814,5.1,7.8,32.24,8803811,8348733,18152278
8008 建興電,12/31/2007,22724,19749018,1699028,604815,1314483,0,3443988,26052418,1111366,9.11,5.61,24.2,6303400,5995436,14345340
8008 建興電,12/31/2008,11538,19370909,1331918,710206,910284,0,2857920,26460955,1013613,7.76,7.47,26.79,7090046,6666783,14311113
8008 建興電,12/31/2009,28566,20529358,1779331,529903,1295101,4756,6098312,32999194,1005927,7.27,7.21,37.79,12469836,12001387,20861698
8008 建興電,12/31/2010,30093,21966007,2944905,826669,2107104,9467,4747987,31316547,1007571,10.96,8.52,29.86,9350540,8538631,20285872
8008 建興電,12/30/2011,22548,23203407,2800395,1122909,2088230,9251,8090925,34615443,1033286,10.98,9.36,32.97,11412036,10777116,22335467
8011 台通,12/31/2001,536,704362,8056,0,5125,57260,42270,1652985,587596,6.8,25.68,57.39,948623,680421,865886
8011 台通,12/31/2002,399,609586,-90072,0,0,50946,17480,1680051,549301,-0.72,23.54,63.72,1070465,848102,936939
8011 台通,12/31/2003,256,637927,25843,0,0,39716,27775,1649078,459955,6.38,32.95,61.32,1011151,843624,896289
8011 台通,12/31/2010,2739,935905,241253,0,156750,4644,132316,1394647,370949,23.76,23.03,32.89,458742,314788,762499
8011 台通,12/30/2011,2879,1178390,195121,0,69060,3769,149968,1723425,357140,17.43,19.48,31.63,545035,400671,966172
8016 矽創,12/31/2003,3861,659676,237503,109980,66865,1485,140546,864944,52819,37.54,21.06,23.73,205268,167931,647147
8016 矽創,12/31/2004,4351,1013413,420948,184597,118720,7616,578036,1744336,148976,35.76,12.04,41.9,730923,221603,1424413
8016 矽創,12/30/2005,8029,1834979,613291,299626,248527,9299,644907,2751027,153532,31.5,11.84,33.3,916048,760671,2377997
8016 矽創,12/29/2006,8031,2447835,713495,436828,363091,1546,995931,3374933,207968,25.62,10.05,27.47,927098,925744,2732206
8016 矽創,12/31/2007,11786,3076879,753700,515869,463628,23,1109147,4462837,221509,22.19,9.46,31.06,1385958,1385262,3695478
8016 矽創,12/31/2008,3340,2598712,472076,696966,111342,4967,541225,3560669,211752,19.54,13.36,27.02,961957,959442,2857157
8016 矽創,12/31/2009,7506,3050091,448500,589888,231048,560,1066763,4084226,247792,16.21,13.51,25.32,1034135,1024852,3325766
8016 矽創,12/31/2010,7591,3324952,494013,690387,271741,1841,961037,4744940,346503,13.59,13.36,29.93,1419988,1406373,3550676
8016 矽創,12/30/2011,3875,3343464,293044,619287,236295,807,1022508,4373535,486020,9.3,12.9,23.55,1030071,1020451,3045228
8021 尖點,12/31/2004,890,755956,99020,21486,12098,9870,158843,1279573,481875,14.41,20.7,40.92,523617,322410,578883
8021 尖點,12/30/2005,3536,976061,213274,38234,83857,10158,45031,1899822,828123,16.06,17.82,48.62,923761,535309,668293
8021 尖點,12/29/2006,5633,1829867,364990,36220,206990,26606,143578,3107361,1469448,19.79,24.18,41.11,1277494,720651,997918
8021 尖點,12/31/2007,7542,2466088,514853,36517,265973,29596,96074,4183746,1901401,19.6,29.35,41.06,1717658,842178,1183344
8021 尖點,12/31/2008,1563,2478960,258515,39521,10586,45793,428579,4399220,1734551,12.3,25.7,43.65,1920260,571680,1254899
8021 尖點,12/31/2009,4451,2903677,190304,22584,38572,28554,238325,4183822,1564074,9.52,23.36,30.6,1280145,503239,887010
8021 尖點,12/31/2010,4330,3080799,275548,32972,111596,22011,259607,4435012,1390504,11.7,21.44,30.53,1354213,393829,877228
8021 尖點,12/30/2011,2799,3746196,302908,32988,110416,18327,198627,4735263,1244693,11.49,22.89,20.89,989067,356562,665539
8039 台虹,12/31/2003,3550,742768,178207,41986,58750,3069,83346,1203304,162038,23.69,15.92,38.27,460536,446921,904413
8039 台虹,12/31/2004,2968,1661898,341900,55524,74038,5673,626419,2683078,780014,22.17,11.9,38.06,1021180,507842,1617331
8039 台虹,12/30/2005,5725,2058727,459193,95956,190356,10879,442606,3462911,903017,21.83,12.66,40.55,1404184,891113,2125246
8039 台虹,12/29/2006,4624,2225781,370236,121450,99751,14276,606521,3694368,1083255,14.53,12.65,39.75,1468587,1120079,2141362
8039 台虹,12/31/2007,4395,3237851,307852,155061,52883,9749,749241,4519532,990797,11.4,14.79,28.36,1281681,1010620,2750574
8039 台虹,12/31/2008,2003,3468923,230789,76678,194640,17720,1289103,4793839,868803,10.1,14.45,27.64,1324916,1057662,3083861
8039 台虹,12/31/2009,9648,3662414,364250,58155,205651,13301,1627706,5340178,758954,12.6,32.88,31.42,1677764,1460002,3722623
8039 台虹,12/31/2010,11998,4511897,779890,75015,444855,15812,2408042,7200960,657611,18.2,31.18,37.34,2689063,2001950,4782932
8039 台虹,12/30/2011,6724,5195626,562985,74608,364280,23260,2551321,7558246,981147,13,33.73,31.26,2362620,2162868,4563298
8046 南電,12/29/2006,135325,40416702,10240319,0,9045789,76003,8122546,47779916,10362128,40.02,10.58,15.41,7363214,6375154,29336134
8046 南電,12/31/2007,136873,38509470,8534544,0,7672316,102563,5107064,44677155,9735812,26.14,7.14,13.81,6167685,4929311,25760741
8046 南電,12/31/2008,42652,35514611,6647210,0,4345601,2398,8697632,39894946,9177087,25.91,7.26,10.98,4380335,2991537,22155353
8046 南電,12/31/2009,77223,35037102,2104775,0,3371205,163,2567969,39981913,7487976,11.88,8.67,12.37,4944811,3635962,25349968
8046 南電,12/31/2010,67736,32816499,2058892,0,237234,285,4920939,38854671,11092965,10.79,10.42,15.54,6038172,4728055,20523138
8046 南電,12/30/2011,39739,34833042,3165377,0,1292332,577,4198064,41188798,10937353,15.07,11.3,15.43,6355756,4917782,21200799
8070 長華,12/31/2003,3454,904260,281804,0,149481,1899,61982,1890089,90376,21.02,8.04,52.16,985829,976668,1445589
8070 長華,12/31/2004,3474,1186062,451908,0,270034,7085,131985,2946923,161151,24.65,7.36,59.75,1760861,1149963,2297841
8070 長華,12/30/2005,6746,1705486,472238,0,315473,8792,123892,3479781,195868,18.43,4.73,50.99,1774295,1766966,2635859
8070 長華,12/29/2006,8456,2146500,484135,0,341555,10941,444576,4600879,214958,17.65,0.17,53.35,2454379,1074760,3513916
8070 長華,12/31/2007,8998,2582337,543820,0,367858,28214,297101,5427744,407852,13.67,0,52.42,2845407,2801053,3608594
8070 長華,12/31/2008,2460,2285153,98117,0,122180,31168,687810,5032724,542484,12.39,8.23,54.59,2747571,1220347,2645913
8070 長華,12/31/2009,10725,3022191,431260,0,366539,22325,563477,6956066,505694,11.02,23.99,56.55,3933875,2295614,4034311
8070 長華,12/31/2010,10598,3200910,855304,0,592571,32958,280454,7154289,538007,12.71,25.79,55.26,3953379,2225504,3772429
8070 長華,12/30/2011,3687,2553823,18279,0,37753,41300,771400,6846903,746355,5.17,19.7,62.7,4293080,3489287,3641957
8072 陞泰,12/31/2003,6540,1592250,602180,29139,169740,3,177451,1874045,91213,46.39,17.06,15.04,281795,281675,1744124
8072 陞泰,12/31/2004,6077,2035969,719896,41473,273487,0,799685,2237846,101598,40.91,19.84,9.02,201877,195399,2096161
8072 陞泰,12/30/2005,10491,2723346,976786,64999,389901,0,1931844,3278112,112248,40.6,21.49,16.92,554766,543449,3144514
8072 陞泰,12/29/2006,12581,3295918,1006150,77503,761527,0,2320878,3839293,115150,33.67,20.54,14.15,543375,532965,3698495
8072 陞泰,12/31/2007,18609,3744463,1230559,87186,522694,0,2776343,4290405,230965,37.52,24.04,12.72,545942,536630,4033722
8072 陞泰,12/31/2008,8150,4177918,1031697,127960,600000,0,2425180,4568397,821043,34.37,23.19,8.55,390479,385521,3462893
8072 陞泰,12/31/2009,10750,4273557,696139,123447,600000,0,2824471,4878926,823812,20.54,23.2,12.41,605369,601087,3693269
8072 陞泰,12/31/2010,8790,4406053,732579,128935,700000,0,3079800,5006910,802802,18.57,21.68,12,600857,596899,3826087
8072 陞泰,12/30/2011,9000,4594717,887935,116251,700000,0,3310473,5157953,791266,21.01,22.55,10.92,563236,559384,4013860
8078 華寶,12/31/2003,28318,4963292,1876664,569073,652500,0,5161697,9034263,560965,31.06,16.18,45.06,4070971,4053356,8384142
8078 華寶,12/31/2004,21467,5854597,1608069,680238,845182,0,4219083,11261855,430223,17.79,19.13,48.01,5407258,5351877,10133822
8078 華寶,12/30/2005,58138,8190992,3207864,850097,2092816,0,7226525,17969454,236040,23.98,16.1,54.42,9778462,9572030,16185586
8078 華寶,12/29/2006,55438,12307432,5235752,1880911,3364575,19981,11282853,25399582,391020,28.21,8.9,51.54,13092150,12753124,21061349
8078 華寶,12/31/2007,45643,12460276,3958461,1795807,2246508,0,8060611,23110166,407158,19.52,8.74,46.08,10649890,9954672,17583183
8078 華寶,12/31/2008,10851,11177118,1329158,2069578,726464,0,5545122,21140151,439414,8.06,12.93,47.13,9963033,9237207,15309171
8078 華寶,12/31/2009,26648,11257497,792626,1839229,605386,0,8091826,19367099,325939,5.74,13.55,41.87,8109602,7605993,13849220
8078 華寶,12/31/2010,17472,9992081,-337601,1623058,302693,0,6306081,14253692,209513,-0.87,11.31,29.9,4261611,3964713,9852889
8078 華寶,12/30/2011,27651,9574874,-166206,1645182,0,0,2339648,21345107,143378,-0.01,9.75,55.14,11770233,11522983,17323735
8081 致新,12/31/2004,1049,475920,125117,65960,36078,1632,80815,723843,61708,22.33,25.61,34.25,247923,241245,616686
8081 致新,12/30/2005,6092,868089,430055,90255,179726,625,247457,1176109,82477,47.33,11.82,26.19,308020,299968,1080536
8081 致新,12/29/2006,10841,1452047,531551,106522,285022,33,393361,1855571,90139,35.64,1.28,21.75,403524,395701,1749852
8081 致新,12/31/2007,12992,2209791,739565,150042,459142,0,685135,2672698,128006,34.09,12.53,17.32,462907,455214,2364981
8081 致新,12/31/2008,7247,3411425,541966,256068,523443,0,928173,4084858,126100,18.46,22.58,16.49,673433,663912,3265446
8081 致新,12/31/2009,16032,3797100,674536,333068,629453,0,948772,4692590,100310,18.24,22.79,19.08,895490,886733,3842079
8081 致新,12/31/2010,12049,4023117,812393,395381,775374,0,1112137,5160256,462960,19.49,24.9,22.04,1137139,1127099,3838061
8081 致新,12/30/2011,6049,3940610,695985,385907,258516,0,1343251,4837813,520178,17.99,25.19,18.55,897203,887848,3548659
8101 華冠,12/31/2004,6185,4847612,675420,412525,315566,20100,1268823,7377840,984136,12.93,14.31,34.29,2530228,2352941,3922624
8101 華冠,12/30/2005,12192,4478432,12142,573879,0,46727,1454722,9369163,950907,5.48,19.16,52.2,4890731,4464926,5996999
8101 華冠,12/29/2006,9517,4884282,348157,837658,172702,68959,1543662,7966096,804610,12.77,13.93,38.69,3081814,2198507,4568378
8101 華冠,12/31/2007,7410,4261224,-619217,1108926,0,43305,1703316,8825575,962257,-1.15,12.3,51.72,4564351,4521127,4563809
8101 華冠,12/31/2008,1843,3432918,-591614,1193922,0,31216,1460786,7793497,719987,1.17,12.85,55.95,4360579,4323296,4451879
8101 華冠,12/31/2009,5416,3508427,20999,289168,0,10270,546033,5583962,414448,1.89,12.27,37.17,2075535,1972883,2479732
8101 華冠,12/31/2010,8005,3874985,101488,476037,0,6981,1253282,9074088,341821,3.49,19.06,57.3,5199103,4933334,6199990
8101 華冠,12/30/2011,8079,4411632,427215,444200,119697,15096,859941,9019363,664893,6.47,8.55,51.09,4607731,4507567,5678411
8103 瀚荃,12/31/2004,690,385490,93978,13608,45611,2366,56440,734094,183711,18.54,22.04,47.49,348604,71965,295447
8103 瀚荃,12/30/2005,2277,755359,143779,15333,78228,2062,42144,920785,181560,22.76,14.52,17.97,165426,131779,350496
8103 瀚荃,12/29/2006,2265,890710,179571,17874,100898,4108,110310,1220995,192556,20.78,15.63,27.05,330285,107784,531877
8103 瀚荃,12/31/2007,2802,1193082,267966,19466,134766,4291,61256,1412585,174655,23.94,18.14,15.54,219503,157422,519143
8103 瀚荃,12/31/2008,1206,1173599,186715,19456,115093,2741,102140,1592813,197085,15.6,20.41,26.32,419214,386724,415994
8103 瀚荃,12/31/2009,2805,1268011,187670,16907,123076,2483,164585,1832495,178196,12.88,20,30.8,564484,462198,509065
8103 瀚荃,12/31/2010,2954,1559600,320816,17857,234990,5160,378628,2378837,170378,17.37,13.26,34.44,819237,504790,819800
8103 瀚荃,12/30/2011,2327,1720150,319695,17552,235287,7147,198869,2621728,185629,14.68,13.25,34.39,901578,582391,658968
8105 凌巨,12/31/2004,1904,2131733,314828,184392,0,45601,124317,4937393,1291672,9,11.65,56.82,2805660,2513020,2662069
8105 凌巨,12/30/2005,4796,2729042,569606,153624,181000,37064,192273,5271344,1284311,13.91,6.83,48.23,2542302,1804475,2597211
8105 凌巨,12/29/2006,5176,3128230,521515,156184,208735,42621,111886,5479691,1201417,12.46,8.58,42.91,2351461,2104605,2260453
8105 凌巨,12/31/2007,11613,6649978,566802,99350,547322,33728,3090976,12825150,4108033,7.32,13.57,48.15,6175172,5683485,5887168
8105 凌巨,12/31/2008,4265,8979045,307600,180641,0,79164,1327100,14040847,5100212,14.22,10.01,36.05,5061802,4212246,4404400
8105 凌巨,12/31/2009,8633,8558006,-387650,164799,0,52672,1718856,13136265,4368083,8.38,6.43,34.85,4578259,3992284,4746251
8105 凌巨,12/31/2010,8804,8622374,-337091,191387,0,32625,989575,15307505,4855554,10.09,7.1,43.67,6685131,4419711,6231591
8105 凌巨,12/30/2011,3355,8358348,-621155,268613,0,71911,3360566,17119793,4308657,3.53,37.7,51.18,8761445,5580253,8555207
8110 華東,12/29/2006,11150,5824933,817312,37067,395959,106850,422090,10489917,4483755,17.64,12.84,44.47,4664984,3309980,4165374
8110 華東,12/31/2007,6198,6178071,892444,60739,133647,89518,656898,12239684,6057857,16.85,0.95,49.52,6061613,2918839,4426040
